Ad ID,Date,Ad name,Ad entity status,Spend in account currency,Ad group name,Ad group,Campaign ID,Campaign name,Earned impressions,Earned saves,Impressions,Paid impressions,Paid saves,Paid video played at 100%,Paid video played at 25%,Paid video played at 75%,Paid video played at 95%,Earned Pin clicks,Paid Pin clicks,Pin clicks,Organic pin ID
PP687200198704,2021-05-06,Healthy Bottomless Options,PAUSED,0,"1.7.19_1.27.19_January Awareness STATIC_Zips_Awareness_Both_18+_Search, Browse",AG2680063301365,C626740279770,Red Robin_January 2019 STATIC_Pinterest_Brand Awareness_1.7.19_1.27.19,1,0,1,0,0,0,0,0,0,0,0,0,P424886546094367019
PP687200198704,2021-05-11,Healthy Bottomless Options,PAUSED,0,"1.7.19_1.27.19_January Awareness STATIC_Zips_Awareness_Both_18+_Search, Browse",AG2680063301365,C626740279770,Red Robin_January 2019 STATIC_Pinterest_Brand Awareness_1.7.19_1.27.19,1,0,1,0,0,0,0,0,0,0,0,0,P424886546094367019
PP687200198831,2021-05-06,Lettuce go green in 2019,PAUSED,0,"1.7.19_1.27.19_January Awareness VIDEO_Zips_Video Awareness_Both_18+_Search, Browse",AG2680063301416,C626740279836,Red Robin_January 2019 VIDEO_Pinterest_Video Awareness_1.7.19_1.27.19,1,0,1,0,0,0,0,0,0,0,0,0,P424886546094367066
PP687200198831,2021-05-15,Lettuce go green in 2019,PAUSED,0,"1.7.19_1.27.19_January Awareness VIDEO_Zips_Video Awareness_Both_18+_Search, Browse",AG2680063301416,C626740279836,Red Robin_January 2019 VIDEO_Pinterest_Video Awareness_1.7.19_1.27.19,1,0,1,0,0,0,0,0,0,0,0,0,P424886546094367066
PP687200361202,2021-05-04,Set the Table,ACTIVE,0,"1.28.19_3.31.19_Catering_Zips_Video Awareness_Both_18+_Search, Browse",AG2680063388840,C626740326156,Red Robin_Catering Jan-Mar 2019_Pinterest_Video Awareness_1.28.19_3.31.19,4,0,4,0,0,0,0,0,0,0,0,0,P424886546094660636
PP687200361202,2021-05-06,Set the Table,ACTIVE,0,"1.28.19_3.31.19_Catering_Zips_Video Awareness_Both_18+_Search, Browse",AG2680063388840,C626740326156,Red Robin_Catering Jan-Mar 2019_Pinterest_Video Awareness_1.28.19_3.31.19,1,0,1,0,0,0,0,0,0,0,0,0,P424886546094660636
PP687200361202,2021-05-07,Set the Table,ACTIVE,0,"1.28.19_3.31.19_Catering_Zips_Video Awareness_Both_18+_Search, Browse",AG2680063388840,C626740326156,Red Robin_Catering Jan-Mar 2019_Pinterest_Video Awareness_1.28.19_3.31.19,1,0,1,0,0,0,0,0,0,0,0,0,P424886546094660636
PP687200361202,2021-05-09,Set the Table,ACTIVE,0,"1.28.19_3.31.19_Catering_Zips_Video Awareness_Both_18+_Search, Browse",AG2680063388840,C626740326156,Red Robin_Catering Jan-Mar 2019_Pinterest_Video Awareness_1.28.19_3.31.19,1,0,1,0,0,0,0,0,0,0,0,0,P424886546094660636
PP687200361202,2021-05-12,Set the Table,ACTIVE,0,"1.28.19_3.31.19_Catering_Zips_Video Awareness_Both_18+_Search, Browse",AG2680063388840,C626740326156,Red Robin_Catering Jan-Mar 2019_Pinterest_Video Awareness_1.28.19_3.31.19,1,0,1,0,0,0,0,0,0,0,0,0,P424886546094660636
PP687200361202,2021-05-13,Set the Table,ACTIVE,0,"1.28.19_3.31.19_Catering_Zips_Video Awareness_Both_18+_Search, Browse",AG2680063388840,C626740326156,Red Robin_Catering Jan-Mar 2019_Pinterest_Video Awareness_1.28.19_3.31.19,2,0,2,0,0,0,0,0,0,0,0,0,P424886546094660636
PP687200361202,2021-05-16,Set the Table,ACTIVE,0,"1.28.19_3.31.19_Catering_Zips_Video Awareness_Both_18+_Search, Browse",AG2680063388840,C626740326156,Red Robin_Catering Jan-Mar 2019_Pinterest_Video Awareness_1.28.19_3.31.19,1,0,1,0,0,0,0,0,0,0,0,0,P424886546094660636
PP687200361203,2021-05-07,Catering Tree,ACTIVE,0,"1.28.19_3.31.19_Catering_Zips_Video Awareness_Both_18+_Search, Browse",AG2680063388840,C626740326156,Red Robin_Catering Jan-Mar 2019_Pinterest_Video Awareness_1.28.19_3.31.19,1,0,1,0,0,0,0,0,0,0,0,0,P424886546094660565
PP687200361203,2021-05-09,Catering Tree,ACTIVE,0,"1.28.19_3.31.19_Catering_Zips_Video Awareness_Both_18+_Search, Browse",AG2680063388840,C626740326156,Red Robin_Catering Jan-Mar 2019_Pinterest_Video Awareness_1.28.19_3.31.19,1,0,1,0,0,0,0,0,0,0,0,0,P424886546094660565
PP687200361203,2021-05-11,Catering Tree,ACTIVE,0,"1.28.19_3.31.19_Catering_Zips_Video Awareness_Both_18+_Search, Browse",AG2680063388840,C626740326156,Red Robin_Catering Jan-Mar 2019_Pinterest_Video Awareness_1.28.19_3.31.19,1,0,1,0,0,0,0,0,0,0,0,0,P424886546094660565
PP687200361203,2021-05-12,Catering Tree,ACTIVE,0,"1.28.19_3.31.19_Catering_Zips_Video Awareness_Both_18+_Search, Browse",AG2680063388840,C626740326156,Red Robin_Catering Jan-Mar 2019_Pinterest_Video Awareness_1.28.19_3.31.19,5,0,5,0,0,0,0,0,0,0,0,0,P424886546094660565
PP687200851173,2021-05-05,April Catering Made Easy - Browse,ACTIVE,0,4.1.19_5.19.19_Q2 Catering April - BROWSE_DMA_Traffic_Both_18+_All,AG2680063616292,C626740500029,Red Robin_Q2 Catering April Carousel_Pinterest_Link Clicks_4.1.19_5.19.19,1,0,1,0,0,0,0,0,0,0,0,0,P424886546095591383
PP687200851173,2021-05-13,April Catering Made Easy - Browse,ACTIVE,0,4.1.19_5.19.19_Q2 Catering April - BROWSE_DMA_Traffic_Both_18+_All,AG2680063616292,C626740500029,Red Robin_Q2 Catering April Carousel_Pinterest_Link Clicks_4.1.19_5.19.19,3,0,3,0,0,0,0,0,0,0,0,0,P424886546095591383
PP687200851173,2021-05-17,April Catering Made Easy - Browse,ACTIVE,0,4.1.19_5.19.19_Q2 Catering April - BROWSE_DMA_Traffic_Both_18+_All,AG2680063616292,C626740500029,Red Robin_Q2 Catering April Carousel_Pinterest_Link Clicks_4.1.19_5.19.19,1,0,1,0,0,0,0,0,0,0,0,0,P424886546095591383
PP687200851685,2021-05-15,April Catering Made Easy - Search,ACTIVE,0,4.1.19_5.19.19_Q2 Catering April - SEARCH_DMA_Traffic_Both_18+_All,AG2680063616902,C626740500029,Red Robin_Q2 Catering April Carousel_Pinterest_Link Clicks_4.1.19_5.19.19,1,0,1,0,0,0,0,0,0,0,0,0,P424886546095591383
PP687200856889,2021-05-04,April Catering Checklist - Browse,ACTIVE,0,4.1.19_5.19.19_Q2 Catering April - BROWSE_DMA_Traffic_Both_18+_All,AG2680063618882,C626740502221,Red Robin_Q2 Catering April Static_Pinterest_Link Clicks_4.1.19_5.19.19,3,0,3,0,0,0,0,0,0,0,0,0,P424886546095591400
PP687201779347,2021-05-07,7.15.19_8.25.19_Say It With Food_Browse,ACTIVE,0,7.15.19_8.25.19_ATF_Zip_Awareness_Both_18+_Browse,AG2680064044254,C626740815291,Red Robin_ATF_Pinterest_Brand Awareness_7.15.19_8.25.19,1,0,1,0,0,0,0,0,0,0,0,0,P424886546096875194
PP687201779357,2021-05-06,7.15.19_8.25.19_Quote-full_Browse,ACTIVE,0,7.15.19_8.25.19_ATF_Zip_Awareness_Both_18+_Browse,AG2680064044254,C626740815291,Red Robin_ATF_Pinterest_Brand Awareness_7.15.19_8.25.19,1,0,1,0,0,0,0,0,0,0,0,0,P424886546096875214
PP687201779357,2021-05-13,7.15.19_8.25.19_Quote-full_Browse,ACTIVE,0,7.15.19_8.25.19_ATF_Zip_Awareness_Both_18+_Browse,AG2680064044254,C626740815291,Red Robin_ATF_Pinterest_Brand Awareness_7.15.19_8.25.19,1,0,1,0,0,0,0,0,0,0,0,0,P424886546096875214
PP687201779365,2021-05-04,7.15.19_8.25.19_Choice-full Customization_Browse,ACTIVE,0,7.15.19_8.25.19_ATF_Zip_Awareness_Both_18+_Browse,AG2680064044254,C626740815291,Red Robin_ATF_Pinterest_Brand Awareness_7.15.19_8.25.19,2,0,2,0,0,0,0,0,0,0,0,0,P424886546096875227
PP687201779365,2021-05-05,7.15.19_8.25.19_Choice-full Customization_Browse,ACTIVE,0,7.15.19_8.25.19_ATF_Zip_Awareness_Both_18+_Browse,AG2680064044254,C626740815291,Red Robin_ATF_Pinterest_Brand Awareness_7.15.19_8.25.19,3,0,3,0,0,0,0,0,0,0,0,0,P424886546096875227
PP687201779365,2021-05-06,7.15.19_8.25.19_Choice-full Customization_Browse,ACTIVE,0,7.15.19_8.25.19_ATF_Zip_Awareness_Both_18+_Browse,AG2680064044254,C626740815291,Red Robin_ATF_Pinterest_Brand Awareness_7.15.19_8.25.19,3,0,3,0,0,0,0,0,0,0,0,0,P424886546096875227
PP687201779365,2021-05-07,7.15.19_8.25.19_Choice-full Customization_Browse,ACTIVE,0,7.15.19_8.25.19_ATF_Zip_Awareness_Both_18+_Browse,AG2680064044254,C626740815291,Red Robin_ATF_Pinterest_Brand Awareness_7.15.19_8.25.19,2,0,2,0,0,0,0,0,0,0,0,0,P424886546096875227
PP687201779365,2021-05-08,7.15.19_8.25.19_Choice-full Customization_Browse,ACTIVE,0,7.15.19_8.25.19_ATF_Zip_Awareness_Both_18+_Browse,AG2680064044254,C626740815291,Red Robin_ATF_Pinterest_Brand Awareness_7.15.19_8.25.19,2,0,2,0,0,0,0,0,0,0,0,0,P424886546096875227
PP687201779365,2021-05-09,7.15.19_8.25.19_Choice-full Customization_Browse,ACTIVE,0,7.15.19_8.25.19_ATF_Zip_Awareness_Both_18+_Browse,AG2680064044254,C626740815291,Red Robin_ATF_Pinterest_Brand Awareness_7.15.19_8.25.19,4,0,4,0,0,0,0,0,0,0,0,0,P424886546096875227
PP687201779365,2021-05-10,7.15.19_8.25.19_Choice-full Customization_Browse,ACTIVE,0,7.15.19_8.25.19_ATF_Zip_Awareness_Both_18+_Browse,AG2680064044254,C626740815291,Red Robin_ATF_Pinterest_Brand Awareness_7.15.19_8.25.19,2,0,2,0,0,0,0,0,0,0,0,0,P424886546096875227
PP687201779365,2021-05-11,7.15.19_8.25.19_Choice-full Customization_Browse,ACTIVE,0,7.15.19_8.25.19_ATF_Zip_Awareness_Both_18+_Browse,AG2680064044254,C626740815291,Red Robin_ATF_Pinterest_Brand Awareness_7.15.19_8.25.19,4,0,4,0,0,0,0,0,0,0,0,0,P424886546096875227
PP687201779365,2021-05-12,7.15.19_8.25.19_Choice-full Customization_Browse,ACTIVE,0,7.15.19_8.25.19_ATF_Zip_Awareness_Both_18+_Browse,AG2680064044254,C626740815291,Red Robin_ATF_Pinterest_Brand Awareness_7.15.19_8.25.19,1,0,1,0,0,0,0,0,0,0,0,0,P424886546096875227
PP687201779365,2021-05-13,7.15.19_8.25.19_Choice-full Customization_Browse,ACTIVE,0,7.15.19_8.25.19_ATF_Zip_Awareness_Both_18+_Browse,AG2680064044254,C626740815291,Red Robin_ATF_Pinterest_Brand Awareness_7.15.19_8.25.19,4,0,4,0,0,0,0,0,0,0,0,0,P424886546096875227
PP687201779365,2021-05-14,7.15.19_8.25.19_Choice-full Customization_Browse,ACTIVE,0,7.15.19_8.25.19_ATF_Zip_Awareness_Both_18+_Browse,AG2680064044254,C626740815291,Red Robin_ATF_Pinterest_Brand Awareness_7.15.19_8.25.19,2,0,2,0,0,0,0,0,0,0,0,0,P424886546096875227
PP687201779365,2021-05-17,7.15.19_8.25.19_Choice-full Customization_Browse,ACTIVE,0,7.15.19_8.25.19_ATF_Zip_Awareness_Both_18+_Browse,AG2680064044254,C626740815291,Red Robin_ATF_Pinterest_Brand Awareness_7.15.19_8.25.19,1,0,1,0,0,0,0,0,0,0,0,0,P424886546096875227
PP687201779424,2021-05-08,7.15.19_8.25.19_Quote-full_Search,ACTIVE,0,7.15.19_8.25.19_ATF_Zip_Awareness_Both_18+_Search,AG2680064043701,C626740815291,Red Robin_ATF_Pinterest_Brand Awareness_7.15.19_8.25.19,2,0,2,0,0,0,0,0,0,0,0,0,P424886546096875214
PP687201779424,2021-05-09,7.15.19_8.25.19_Quote-full_Search,ACTIVE,0,7.15.19_8.25.19_ATF_Zip_Awareness_Both_18+_Search,AG2680064043701,C626740815291,Red Robin_ATF_Pinterest_Brand Awareness_7.15.19_8.25.19,2,0,2,0,0,0,0,0,0,0,0,0,P424886546096875214
PP687201779424,2021-05-12,7.15.19_8.25.19_Quote-full_Search,ACTIVE,0,7.15.19_8.25.19_ATF_Zip_Awareness_Both_18+_Search,AG2680064043701,C626740815291,Red Robin_ATF_Pinterest_Brand Awareness_7.15.19_8.25.19,3,0,3,0,0,0,0,0,0,3,0,3,P424886546096875214
PP687201779424,2021-05-14,7.15.19_8.25.19_Quote-full_Search,ACTIVE,0,7.15.19_8.25.19_ATF_Zip_Awareness_Both_18+_Search,AG2680064043701,C626740815291,Red Robin_ATF_Pinterest_Brand Awareness_7.15.19_8.25.19,1,0,1,0,0,0,0,0,0,0,0,0,P424886546096875214
PP687201779424,2021-05-15,7.15.19_8.25.19_Quote-full_Search,ACTIVE,0,7.15.19_8.25.19_ATF_Zip_Awareness_Both_18+_Search,AG2680064043701,C626740815291,Red Robin_ATF_Pinterest_Brand Awareness_7.15.19_8.25.19,3,0,3,0,0,0,0,0,0,0,0,0,P424886546096875214
PP687201779424,2021-05-16,7.15.19_8.25.19_Quote-full_Search,ACTIVE,0,7.15.19_8.25.19_ATF_Zip_Awareness_Both_18+_Search,AG2680064043701,C626740815291,Red Robin_ATF_Pinterest_Brand Awareness_7.15.19_8.25.19,2,0,2,0,0,0,0,0,0,0,0,0,P424886546096875214
PP687201779424,2021-05-17,7.15.19_8.25.19_Quote-full_Search,ACTIVE,0,7.15.19_8.25.19_ATF_Zip_Awareness_Both_18+_Search,AG2680064043701,C626740815291,Red Robin_ATF_Pinterest_Brand Awareness_7.15.19_8.25.19,2,0,2,0,0,0,0,0,0,0,0,0,P424886546096875214
PP687201779425,2021-05-04,7.15.19_8.25.19_Choice-full Customization_Search,ACTIVE,0,7.15.19_8.25.19_ATF_Zip_Awareness_Both_18+_Search,AG2680064043701,C626740815291,Red Robin_ATF_Pinterest_Brand Awareness_7.15.19_8.25.19,1,0,1,0,0,0,0,0,0,0,0,0,P424886546096875227
PP687201779425,2021-05-09,7.15.19_8.25.19_Choice-full Customization_Search,ACTIVE,0,7.15.19_8.25.19_ATF_Zip_Awareness_Both_18+_Search,AG2680064043701,C626740815291,Red Robin_ATF_Pinterest_Brand Awareness_7.15.19_8.25.19,1,0,1,0,0,0,0,0,0,0,0,0,P424886546096875227
PP687201779425,2021-05-10,7.15.19_8.25.19_Choice-full Customization_Search,ACTIVE,0,7.15.19_8.25.19_ATF_Zip_Awareness_Both_18+_Search,AG2680064043701,C626740815291,Red Robin_ATF_Pinterest_Brand Awareness_7.15.19_8.25.19,3,0,3,0,0,0,0,0,0,0,0,0,P424886546096875227
PP687201779431,2021-05-11,7.15.19_8.25.19_Quote-full_Search & Browse,ACTIVE,0,7.15.19_8.25.19_ATF_Zip_Awareness_Both_18+_Search & Browse,AG2680064043949,C626740815291,Red Robin_ATF_Pinterest_Brand Awareness_7.15.19_8.25.19,1,0,1,0,0,0,0,0,0,0,0,0,P424886546096875214
PP687201779432,2021-05-07,7.15.19_8.25.19_Choice-full Customization_Search & Browse,ACTIVE,0,7.15.19_8.25.19_ATF_Zip_Awareness_Both_18+_Search & Browse,AG2680064043949,C626740815291,Red Robin_ATF_Pinterest_Brand Awareness_7.15.19_8.25.19,1,0,1,0,0,0,0,0,0,0,0,0,P424886546096875227
PP687201779432,2021-05-15,7.15.19_8.25.19_Choice-full Customization_Search & Browse,ACTIVE,0,7.15.19_8.25.19_ATF_Zip_Awareness_Both_18+_Search & Browse,AG2680064043949,C626740815291,Red Robin_ATF_Pinterest_Brand Awareness_7.15.19_8.25.19,1,0,1,0,0,0,0,0,0,0,0,0,P424886546096875227
PP687202273434,2021-05-04,Traffic | Holiday Parties,ACTIVE,0,8.26.19_10.8.19_Catering_Zip_Traffic_Both_18+_Retargeting_Browse+Search,AG2680064225879,C626740960665,Red Robin_Catering_Pinterest_Traffic_STATIC_8.26.19_10.8.19,1,0,1,0,0,0,0,0,0,0,0,0,P424886546097383229
PP687202273434,2021-05-12,Traffic | Holiday Parties,ACTIVE,0,8.26.19_10.8.19_Catering_Zip_Traffic_Both_18+_Retargeting_Browse+Search,AG2680064225879,C626740960665,Red Robin_Catering_Pinterest_Traffic_STATIC_8.26.19_10.8.19,2,0,2,0,0,0,0,0,0,0,0,0,P424886546097383229
PP687202273434,2021-05-15,Traffic | Holiday Parties,ACTIVE,0,8.26.19_10.8.19_Catering_Zip_Traffic_Both_18+_Retargeting_Browse+Search,AG2680064225879,C626740960665,Red Robin_Catering_Pinterest_Traffic_STATIC_8.26.19_10.8.19,2,0,2,0,0,0,0,0,0,0,0,0,P424886546097383229
PP687202273434,2021-05-17,Traffic | Holiday Parties,ACTIVE,0,8.26.19_10.8.19_Catering_Zip_Traffic_Both_18+_Retargeting_Browse+Search,AG2680064225879,C626740960665,Red Robin_Catering_Pinterest_Traffic_STATIC_8.26.19_10.8.19,2,0,2,0,0,0,0,0,0,0,0,0,P424886546097383229
PP687202273458,2021-05-04,Traffic | Holiday Parties,ACTIVE,0,8.26.19_10.8.19_Catering_Zip_Traffic_Both_18+_Keywords_Browse+Search,AG2680064225893,C626740960665,Red Robin_Catering_Pinterest_Traffic_STATIC_8.26.19_10.8.19,1,0,1,0,0,0,0,0,0,0,0,0,P424886546097383229
PP687202273458,2021-05-16,Traffic | Holiday Parties,ACTIVE,0,8.26.19_10.8.19_Catering_Zip_Traffic_Both_18+_Keywords_Browse+Search,AG2680064225893,C626740960665,Red Robin_Catering_Pinterest_Traffic_STATIC_8.26.19_10.8.19,2,0,2,0,0,0,0,0,0,0,0,0,P424886546097383229
PP687202273459,2021-05-13,Traffic | Friendsgiving,ACTIVE,0,8.26.19_10.8.19_Catering_Zip_Traffic_Both_18+_Keywords_Browse+Search,AG2680064225893,C626740960665,Red Robin_Catering_Pinterest_Traffic_STATIC_8.26.19_10.8.19,2,0,2,0,0,0,0,0,0,0,0,0,P424886546097383224
PP687202283015,2021-05-07,Traffic | Holiday Parties,ACTIVE,0,8.26.19_10.8.19_Catering_Zip_Traffic_Both_18+_Interests_Browse+Search,AG2680064229234,C626740960665,Red Robin_Catering_Pinterest_Traffic_STATIC_8.26.19_10.8.19,1,0,1,0,0,0,0,0,0,0,0,0,P424886546097383229
PP687202283015,2021-05-09,Traffic | Holiday Parties,ACTIVE,0,8.26.19_10.8.19_Catering_Zip_Traffic_Both_18+_Interests_Browse+Search,AG2680064229234,C626740960665,Red Robin_Catering_Pinterest_Traffic_STATIC_8.26.19_10.8.19,1,0,1,0,0,0,0,0,0,0,0,0,P424886546097383229
PP687202283015,2021-05-11,Traffic | Holiday Parties,ACTIVE,0,8.26.19_10.8.19_Catering_Zip_Traffic_Both_18+_Interests_Browse+Search,AG2680064229234,C626740960665,Red Robin_Catering_Pinterest_Traffic_STATIC_8.26.19_10.8.19,1,0,1,0,0,0,0,0,0,0,0,0,P424886546097383229
PP687202294036,2021-05-10,Traffic | The Big Red Box from Red Robin,ACTIVE,0,8.26.19_10.8.19_Catering_Zip_Traffic_Both_18+_Interests_Browse+Search,AG2680064233480,C626740966963,Red Robin_Catering_Pinterest_Traffic_CAROUSEL_8.26.19_10.8.19,1,0,1,0,0,0,0,0,0,0,0,0,P424886546097405211
PP687202294036,2021-05-11,Traffic | The Big Red Box from Red Robin,ACTIVE,0,8.26.19_10.8.19_Catering_Zip_Traffic_Both_18+_Interests_Browse+Search,AG2680064233480,C626740966963,Red Robin_Catering_Pinterest_Traffic_CAROUSEL_8.26.19_10.8.19,5,0,5,0,0,0,0,0,0,0,0,0,P424886546097405211
PP687202294036,2021-05-12,Traffic | The Big Red Box from Red Robin,ACTIVE,0,8.26.19_10.8.19_Catering_Zip_Traffic_Both_18+_Interests_Browse+Search,AG2680064233480,C626740966963,Red Robin_Catering_Pinterest_Traffic_CAROUSEL_8.26.19_10.8.19,1,0,1,0,0,0,0,0,0,0,0,0,P424886546097405211
